timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698222231078,0,Issue create-0,200,OK,View flow 1-18,text,true,,1869,0,11,11,null,0,0,0
1698222238522,937,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-20,,true,,2630,822,11,11,null,0,0,444
1698222238523,671,Login by Admin,200,OK,View flow 1-20,text,true,,1097,377,11,11,https://dev.guardianservice.app/api/v1/accounts/login,671,0,444
1698222239194,0,Login by Admin-0,200,OK,View flow 1-20,text,true,,594,0,11,11,null,0,0,0
1698222239195,264,Get Tenant Id,200,OK,View flow 1-20,text,true,,1533,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,264,0,0
1698222239459,0,Get Tenant Id-0,200,OK,View flow 1-20,text,true,,802,0,11,11,null,0,0,0
1698222239461,492,Get policy,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-20,,true,,4508,984,11,11,null,0,0,0
1698222239461,231,Login by SR,200,OK,View flow 1-20,text,true,,1656,394,11,11,https://dev.guardianservice.app/api/v1/accounts/login,231,0,0
1698222239692,0,Login by SR-0,200,OK,View flow 1-20,text,true,,856,0,11,11,null,0,0,0
1698222239693,260,Get Policy id,200,OK,View flow 1-20,text,true,,2852,590,11,11,https://dev.guardianservice.app/api/v1/policies,259,0,0
1698222239952,1,Get Policy id-0,200,OK,View flow 1-20,text,true,,1228,0,11,11,null,0,0,0
1698222229941,11388,Get token,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-19,,true,,4865,972,11,11,null,0,0,0
1698222229941,232,Login by user,200,OK,View flow 1-19,text,true,,2055,398,11,11,https://dev.guardianservice.app/api/v1/accounts/login,231,0,0
1698222230173,0,Login by user-0,200,OK,View flow 1-19,text,true,,1280,0,11,11,null,0,0,0
1698222230174,11155,Get tokens,200,OK,View flow 1-19,text,true,,2810,574,11,11,https://dev.guardianservice.app/api/v1/tokens,11154,0,0
1698222241329,0,Get tokens-0,200,OK,View flow 1-19,text,true,,1643,0,11,11,null,0,0,0
1698222239953,1414,Get token,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-20,,true,,4851,972,11,11,null,0,0,0
1698222239954,239,Login by user,200,OK,View flow 1-20,text,true,,2056,398,11,11,https://dev.guardianservice.app/api/v1/accounts/login,239,0,0
1698222240193,0,Login by user-0,200,OK,View flow 1-20,text,true,,1281,0,11,11,null,0,0,0
1698222240194,1173,Get tokens,200,OK,View flow 1-20,text,true,,2795,574,11,11,https://dev.guardianservice.app/api/v1/tokens,1173,0,0
1698222241367,0,Get tokens-0,200,OK,View flow 1-20,text,true,,1642,0,11,11,null,0,0,0
1698222202319,43539,Token minting verify,200,"Number of samples in transaction : 4, number of failing samples : 0",View flow 1-12,,true,,145395,2421,11,11,null,0,0,431
1698222202319,234,Login by user,200,OK,View flow 1-12,text,true,,40670,699,8,8,https://dev.guardianservice.app/api/v1/accounts/login,233,0,0
1698222202552,1,Login by user-0,200,OK,View flow 1-12,text,true,,39895,0,8,8,null,0,0,0
1698222205557,11322,Balance verify,200,OK,View flow 1-12,text,true,,41099,574,9,9,https://dev.guardianservice.app/api/v1/tokens,11320,0,0
1698222216878,1,Balance verify-0,200,OK,View flow 1-12,text,true,,39932,0,9,9,null,0,0,0
1698222219895,11578,Balance verify,200,OK,View flow 1-12,text,true,,31813,574,10,10,https://dev.guardianservice.app/api/v1/tokens,11577,0,431
1698222231473,0,Balance verify-0,200,OK,View flow 1-12,text,true,,30646,0,10,10,null,0,0,0
1698222234498,11360,Balance verify,200,OK,View flow 1-12,text,true,,31813,574,11,11,https://dev.guardianservice.app/api/v1/tokens,11357,0,0
1698222245855,3,Balance verify-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222158523,87308,Issue request creation,200,"Number of samples in transaction : 43, number of failing samples : 0",View flow 1-12,,true,,887255,29434,11,11,null,966,34,862
1698222245864,489,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,62526,967,11,11,null,0,0,0
1698222245864,231,Login by Admin,200,OK,View flow 1-12,text,true,,31149,522,11,11,https://dev.guardianservice.app/api/v1/accounts/login,229,0,0
1698222246094,1,Login by Admin-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222246096,257,Get Tenant Id,200,OK,View flow 1-12,text,true,,31377,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,256,0,0
1698222246352,1,Get Tenant Id-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222246354,486,Viewing policy by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,63718,1301,11,11,null,0,0,0
1698222246354,231,Login by SR,200,OK,View flow 1-12,text,true,,31447,711,11,11,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222246584,1,Login by SR-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222246586,254,Get policies,200,OK,View flow 1-12,text,true,,32271,590,11,11,https://dev.guardianservice.app/api/v1/policies,253,0,0
1698222246839,1,Get policies-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222246841,488,Viewing policy by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,64428,1275,11,11,null,0,0,0
1698222246841,234,Login by user,200,OK,View flow 1-12,text,true,,31421,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,233,0,0
1698222247074,1,Login by user-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222247076,253,Get policies,200,OK,View flow 1-12,text,true,,33007,576,11,11,https://dev.guardianservice.app/api/v1/policies,252,0,0
1698222247328,1,Get policies-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222245864,1463,Policy list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-12,,true,,190672,3543,11,11,null,0,2,0
1698222247330,488,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,62527,967,11,11,null,0,0,0
1698222247330,230,Login by Admin,200,OK,View flow 1-12,text,true,,31150,522,11,11,https://dev.guardianservice.app/api/v1/accounts/login,229,0,0
1698222247559,1,Login by Admin-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222247561,257,Get Tenant Id,200,OK,View flow 1-12,text,true,,31377,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,256,0,0
1698222247817,1,Get Tenant Id-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222247819,496,Viewing tokens by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,63732,1299,11,11,null,0,0,0
1698222247820,229,Login by SR,200,OK,View flow 1-12,text,true,,31446,711,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222248048,1,Login by SR-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222248049,266,Get tokens,200,OK,View flow 1-12,text,true,,32286,588,11,11,https://dev.guardianservice.app/api/v1/tokens,264,0,0
1698222248314,1,Get tokens-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222230108,18226,Issue creation,200,"Number of samples in transaction : 9, number of failing samples : 0",View flow 1-16,,true,,450077,12621,11,11,null,0,0,0
1698222230108,250,Login by user,200,OK,View flow 1-16,text,true,,3517,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,250,0,0
1698222230358,0,Login by user-0,200,OK,View flow 1-16,text,true,,2742,0,11,11,null,0,0,0
1698222230359,270,Get device issue row,200,OK,View flow 1-16,text,true,,9112,625,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/tag/devices_grid/blocks,269,0,0
1698222230629,0,Get device issue row-0,200,OK,View flow 1-16,text,true,,2741,0,11,11,null,0,0,0
1698222230635,460,Get issue schema,200,OK,View flow 1-16,text,true,,50509,638,10,10,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/tag/create_issue_request_form/blocks,250,0,0
1698222231095,0,Get issue schema-0,200,OK,View flow 1-16,text,true,,12883,0,10,10,null,0,0,0
1698222231112,551,Issue create,200,OK,View flow 1-16,text,true,,62023,7434,10,10,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/tag/create_issue_request_form/blocks,549,0,0
1698222231661,2,Issue create-0,200,OK,View flow 1-16,text,true,,58484,0,10,10,null,0,0,0
1698222234668,272,Get issue creation status,200,OK,View flow 1-16,text,true,,64083,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,270,0,0
1698222234939,1,Get issue creation status-0,200,OK,View flow 1-16,text,true,,58533,0,10,10,null,0,0,0
1698222237951,270,Get issue creation status,200,OK,View flow 1-16,text,true,,64109,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,268,0,0
1698222238220,1,Get issue creation status-0,200,OK,View flow 1-16,text,true,,58559,0,10,10,null,0,0,0
1698222241235,282,Get issue creation status,200,OK,View flow 1-16,text,true,,64109,645,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,280,0,0
1698222241516,1,Get issue creation status-0,200,OK,View flow 1-16,text,true,,58559,0,11,11,null,0,0,0
1698222244532,291,Get issue creation status,200,OK,View flow 1-16,text,true,,64109,645,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,289,0,0
1698222244822,1,Get issue creation status-0,200,OK,View flow 1-16,text,true,,58559,0,11,11,null,0,0,0
1698222247834,500,Get issue creation status,200,OK,View flow 1-16,text,true,,68506,645,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,292,0,0
1698222248333,1,Get issue creation status-0,200,OK,View flow 1-16,text,true,,58559,0,11,11,null,0,0,0
1698222241335,7545,Save balance,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-19,,true,,7076,1273,11,11,null,0,0,0
1698222244344,228,Login by user,200,OK,View flow 1-19,text,true,,3342,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222244571,1,Login by user-0,200,OK,View flow 1-19,text,true,,2567,0,11,11,null,0,0,0
1698222247585,1295,Balance verify,200,OK,View flow 1-19,text,true,,3734,574,11,11,https://dev.guardianservice.app/api/v1/tokens,1295,0,0
1698222248880,0,Balance verify-0,200,OK,View flow 1-19,text,true,,2567,0,11,11,null,0,0,0
1698222248887,229,Login by user,200,OK,View flow 1-19,text,true,,3355,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222249116,0,Login by user-0,200,OK,View flow 1-19,text,true,,2580,0,11,11,null,0,0,0
1698222249117,261,Get hedera id,200,OK,View flow 1-19,text,true,,4575,585,11,11,https://dev.guardianservice.app/api/v1/profiles/apisrs19,261,0,0
1698222249378,0,Get hedera id-0,200,OK,View flow 1-19,text,true,,2580,0,11,11,null,0,0,0
1698222249380,236,Get block for waiting device,200,OK,View flow 1-19,text,true,,2954,618,11,11,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/devices_grid,236,0,0
1698222249616,0,Get block for waiting device-0,200,OK,View flow 1-19,text,true,,2633,0,11,11,null,0,0,0
1698222248315,1365,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,63237,1273,11,11,null,0,0,0
1698222248316,228,Login by user,200,OK,View flow 1-12,text,true,,31422,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222248544,0,Login by user-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222248545,1135,Get tokens,200,OK,View flow 1-12,text,true,,31815,574,11,11,https://dev.guardianservice.app/api/v1/tokens,1134,0,0
1698222249679,1,Get tokens-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222247330,2349,Tokens list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-12,,true,,189496,3539,11,11,null,0,1,0
1698222249617,244,Get block for waiting issue request,200,OK,View flow 1-19,text,true,,3009,625,11,11,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/issue_requests_grid,243,0,0
1698222249861,0,Get block for waiting issue request-0,200,OK,View flow 1-19,text,true,,2688,0,11,11,null,0,0,0
1698222249680,486,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,62526,967,11,11,null,0,0,0
1698222249680,227,Login by Admin,200,OK,View flow 1-12,text,true,,31149,522,11,11,https://dev.guardianservice.app/api/v1/accounts/login,226,0,0
1698222249906,1,Login by Admin-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222249908,258,Get Tenant Id,200,OK,View flow 1-12,text,true,,31377,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,257,0,0
1698222250165,1,Get Tenant Id-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222250167,507,Viewing profile by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,65514,1310,11,11,null,0,0,0
1698222250167,232,Login by SR,200,OK,View flow 1-12,text,true,,31447,711,11,11,https://dev.guardianservice.app/api/v1/accounts/login,231,0,0
1698222250398,1,Login by SR-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222250400,274,SR profile view,200,OK,View flow 1-12,text,true,,34067,599,11,11,https://dev.guardianservice.app/api/v1/profiles/apisrs12,273,0,0
1698222250673,1,SR profile view-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222250675,507,Viewing profile by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-12,,true,,64064,1286,11,11,null,0,0,0
1698222250675,229,Login by user,200,OK,View flow 1-12,text,true,,31421,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222250903,1,Login by user-0,200,OK,View flow 1-12,text,true,,30646,0,11,11,null,0,0,0
1698222250905,277,User profile view,200,OK,View flow 1-12,text,true,,32643,587,11,11,https://dev.guardianservice.app/api/v1/profiles/apiusers12,276,0,0
1698222251181,1,User profile view-0,200,OK,View flow 1-12,text,true,,30647,0,11,11,null,0,0,0
1698222249680,1500,Profile viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-12,,true,,192104,3563,11,11,null,0,3,0
1698222249120,3737,Get result for issue request approve,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,0,0
1698222248341,4512,Issue approve,200,"Number of samples in transaction : 5, number of failing samples : 0",View flow 1-16,,true,,258813,7814,10,10,null,0,0,0
1698222248342,236,Login by SR,200,OK,View flow 1-16,text,true,,59372,711,11,11,https://dev.guardianservice.app/api/v1/accounts/login,234,0,0
1698222248577,1,Login by SR-0,200,OK,View flow 1-16,text,true,,58572,0,11,11,null,0,0,0
1698222248578,277,Get issues,200,OK,View flow 1-16,text,true,,69007,655,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/tag/issue_requests_grid(evident)/blocks,275,0,0
1698222248854,1,Get issues-0,200,OK,View flow 1-16,text,true,,58571,0,11,11,null,0,0,0
1698222248871,248,Issue approve,200,OK,View flow 1-16,,true,,40016,5104,11,11,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/tag/approve_issue_requests_btn/blocks,247,0,0
1698222249118,1,Issue approve-0,200,OK,View flow 1-16,text,true,,39830,0,11,11,null,0,0,0
1698222249120,229,Login by user,200,OK,View flow 1-16,text,true,,40606,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222249348,1,Login by user-0,200,OK,View flow 1-16,text,true,,39831,0,11,11,null,0,0,0
1698222252360,493,Get issue approve result,200,OK,View flow 1-16,text,true,,49812,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c81638f19ef336bc5f31/blocks/b524e47f-2107-4874-a22f-e05d3b7f3110,285,0,0
1698222252852,1,Get issue approve result-0,200,OK,View flow 1-16,text,true,,39870,0,10,10,null,0,0,0
1698222241374,17451,Save balance,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-20,,true,,7034,1273,10,10,null,0,0,0
1698222244375,229,Login by user,200,OK,View flow 1-20,text,true,,3328,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222244603,1,Login by user-0,200,OK,View flow 1-20,text,true,,2553,0,11,11,null,0,0,0
1698222247616,11209,Balance verify,200,OK,View flow 1-20,text,true,,3706,574,10,10,https://dev.guardianservice.app/api/v1/tokens,11208,0,0
1698222258824,1,Balance verify-0,200,OK,View flow 1-20,text,true,,2553,0,10,10,null,0,0,0
1698222258832,230,Login by user,200,OK,View flow 1-20,text,true,,3341,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,229,0,0
1698222259061,1,Login by user-0,200,OK,View flow 1-20,text,true,,2566,0,10,10,null,0,0,0
1698222259063,268,Get hedera id,200,OK,View flow 1-20,text,true,,4562,585,10,10,https://dev.guardianservice.app/api/v1/profiles/apisrs20,267,0,0
1698222259331,0,Get hedera id-0,200,OK,View flow 1-20,text,true,,2566,0,10,10,null,0,0,0
1698222249862,14827,Issue creation,200,"Number of samples in transaction : 8, number of failing samples : 0",View flow 1-19,,true,,385965,11976,10,10,null,0,0,0
1698222249862,236,Login by user,200,OK,View flow 1-19,text,true,,3517,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,236,0,0
1698222250098,0,Login by user-0,200,OK,View flow 1-19,text,true,,2742,0,11,11,null,0,0,0
1698222250099,260,Get device issue row,200,OK,View flow 1-19,text,true,,9112,625,11,11,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/devices_grid/blocks,259,0,0
1698222250359,0,Get device issue row-0,200,OK,View flow 1-19,text,true,,2741,0,11,11,null,0,0,0
1698222250363,481,Get issue schema,200,OK,View flow 1-19,text,true,,50509,638,11,11,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/create_issue_request_form/blocks,263,0,0
1698222250844,0,Get issue schema-0,200,OK,View flow 1-19,text,true,,12883,0,11,11,null,0,0,0
1698222250857,469,Issue create,200,OK,View flow 1-19,text,true,,62024,7434,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/create_issue_request_form/blocks,468,0,0
1698222251325,1,Issue create-0,200,OK,View flow 1-19,text,true,,58485,0,10,10,null,0,0,0
1698222254335,291,Get issue creation status,200,OK,View flow 1-19,text,true,,64082,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/blocks/0abe9510-691f-4a95-a3e9-77be741b3225,288,0,0
1698222254624,2,Get issue creation status-0,200,OK,View flow 1-19,text,true,,58532,0,10,10,null,0,0,0
1698222257634,267,Get issue creation status,200,OK,View flow 1-19,text,true,,64108,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/blocks/0abe9510-691f-4a95-a3e9-77be741b3225,265,0,0
1698222257900,1,Get issue creation status-0,200,OK,View flow 1-19,text,true,,58558,0,10,10,null,0,0,0
1698222260915,285,Get issue creation status,200,OK,View flow 1-19,text,true,,64108,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/blocks/0abe9510-691f-4a95-a3e9-77be741b3225,283,0,0
1698222261199,1,Get issue creation status-0,200,OK,View flow 1-19,text,true,,58558,0,10,10,null,0,0,0
1698222264209,480,Get issue creation status,200,OK,View flow 1-19,text,true,,68505,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/blocks/0abe9510-691f-4a95-a3e9-77be741b3225,272,0,0
1698222264688,1,Get issue creation status-0,200,OK,View flow 1-19,text,true,,58558,0,10,10,null,0,0,0
1698222212022,56095,Token minting verify,200,"Number of samples in transaction : 7, number of failing samples : 0",View flow 1-14,,true,,240838,4143,10,10,null,0,0,434
1698222212022,239,Login by user,200,OK,View flow 1-14,text,true,,40672,699,9,9,https://dev.guardianservice.app/api/v1/accounts/login,238,0,0
1698222212260,1,Login by user-0,200,OK,View flow 1-14,text,true,,39897,0,9,9,null,0,0,0
1698222215282,11227,Balance verify,200,OK,View flow 1-14,text,true,,41099,574,10,10,https://dev.guardianservice.app/api/v1/tokens,11226,0,0
1698222226508,1,Balance verify-0,200,OK,View flow 1-14,text,true,,39932,0,10,10,null,0,0,0
1698222229538,1096,Balance verify,200,OK,View flow 1-14,text,true,,31813,574,11,11,https://dev.guardianservice.app/api/v1/tokens,1096,0,0
1698222230634,0,Balance verify-0,200,OK,View flow 1-14,text,true,,30646,0,11,11,null,0,0,0
1698222233649,11477,Balance verify,200,OK,View flow 1-14,text,true,,31813,574,11,11,https://dev.guardianservice.app/api/v1/tokens,11476,0,0
1698222245125,1,Balance verify-0,200,OK,View flow 1-14,text,true,,30646,0,11,11,null,0,0,0
1698222248148,1523,Balance verify,200,OK,View flow 1-14,text,true,,31813,574,11,11,https://dev.guardianservice.app/api/v1/tokens,1522,0,434
1698222249670,1,Balance verify-0,200,OK,View flow 1-14,text,true,,30646,0,11,11,null,0,0,0
1698222252688,1330,Balance verify,200,OK,View flow 1-14,text,true,,31813,574,10,10,https://dev.guardianservice.app/api/v1/tokens,1329,0,0
1698222254017,1,Balance verify-0,200,OK,View flow 1-14,text,true,,30646,0,10,10,null,0,0,0
1698222257041,11076,Balance verify,200,OK,View flow 1-14,text,true,,31815,574,10,10,https://dev.guardianservice.app/api/v1/tokens,11060,0,0
1698222268101,16,Balance verify-0,200,OK,View flow 1-14,text,true,,30646,0,10,10,null,0,0,0
1698222178522,89570,Issue request creation,200,"Number of samples in transaction : 43, number of failing samples : 0",View flow 1-14,,true,,790372,29221,10,10,null,959,33,867
1698222268124,486,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,62531,967,10,10,null,0,0,0
1698222268124,228,Login by Admin,200,OK,View flow 1-14,text,true,,31151,522,10,10,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222268351,1,Login by Admin-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222268353,257,Get Tenant Id,200,OK,View flow 1-14,text,true,,31380,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,255,0,0
1698222268609,1,Get Tenant Id-0,200,OK,View flow 1-14,text,true,,30649,0,10,10,null,0,0,0
1698222268611,493,Viewing policy by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,63721,1301,10,10,null,0,0,0
1698222268611,232,Login by SR,200,OK,View flow 1-14,text,true,,31449,711,10,10,https://dev.guardianservice.app/api/v1/accounts/login,231,0,0
1698222268842,1,Login by SR-0,200,OK,View flow 1-14,text,true,,30649,0,10,10,null,0,0,0
1698222268844,260,Get policies,200,OK,View flow 1-14,text,true,,32272,590,10,10,https://dev.guardianservice.app/api/v1/policies,259,0,0
1698222269103,1,Get policies-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222265466,3726,Get result for issue request approve,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,0,0
1698222264693,4495,Issue approve,200,"Number of samples in transaction : 5, number of failing samples : 0",View flow 1-19,,true,,258815,7814,10,10,null,0,0,0
1698222264693,233,Login by SR,200,OK,View flow 1-19,text,true,,59372,711,10,10,https://dev.guardianservice.app/api/v1/accounts/login,233,0,0
1698222264926,0,Login by SR-0,200,OK,View flow 1-19,text,true,,58572,0,10,10,null,0,0,0
1698222264927,277,Get issues,200,OK,View flow 1-19,text,true,,69008,655,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/issue_requests_grid(evident)/blocks,274,0,0
1698222265203,1,Get issues-0,200,OK,View flow 1-19,text,true,,58572,0,10,10,null,0,0,0
1698222265210,256,Issue approve,200,OK,View flow 1-19,,true,,40017,5104,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/tag/approve_issue_requests_btn/blocks,255,0,0
1698222265465,1,Issue approve-0,200,OK,View flow 1-19,text,true,,39831,0,10,10,null,0,0,0
1698222265466,230,Login by user,200,OK,View flow 1-19,text,true,,40605,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222265695,1,Login by user-0,200,OK,View flow 1-19,text,true,,39830,0,10,10,null,0,0,0
1698222268714,474,Get issue approve result,200,OK,View flow 1-19,text,true,,49813,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c82f38f19ef336bc6017/blocks/0abe9510-691f-4a95-a3e9-77be741b3225,266,0,0
1698222269187,1,Get issue approve result-0,200,OK,View flow 1-19,text,true,,39871,0,10,10,null,0,0,0
1698222269105,489,Viewing policy by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,64430,1275,10,10,null,0,0,0
1698222269105,231,Login by user,200,OK,View flow 1-14,text,true,,31422,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222269335,1,Login by user-0,200,OK,View flow 1-14,text,true,,30647,0,10,10,null,0,0,0
1698222269337,257,Get policies,200,OK,View flow 1-14,text,true,,33008,576,10,10,https://dev.guardianservice.app/api/v1/policies,255,0,0
1698222269593,1,Get policies-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222268124,1468,Policy list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-14,,true,,190682,3543,10,10,null,0,2,0
1698222269594,494,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,62530,967,10,10,null,0,0,0
1698222269595,232,Login by Admin,200,OK,View flow 1-14,text,true,,31150,522,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222269826,1,Login by Admin-0,200,OK,View flow 1-14,text,true,,30647,0,10,10,null,0,0,0
1698222269827,261,Get Tenant Id,200,OK,View flow 1-14,text,true,,31380,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,260,0,0
1698222270087,1,Get Tenant Id-0,200,OK,View flow 1-14,text,true,,30649,0,10,10,null,0,0,0
1698222270089,492,Viewing tokens by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,63736,1299,10,10,null,0,0,0
1698222270090,231,Login by SR,200,OK,View flow 1-14,text,true,,31448,711,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222270320,1,Login by SR-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222270321,260,Get tokens,200,OK,View flow 1-14,text,true,,32288,588,10,10,https://dev.guardianservice.app/api/v1/tokens,259,0,0
1698222270580,1,Get tokens-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222270582,1169,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,63240,1273,10,10,null,0,0,0
1698222270582,237,Login by user,200,OK,View flow 1-14,text,true,,31423,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,236,0,0
1698222270818,1,Login by user-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
1698222270820,931,Get tokens,200,OK,View flow 1-14,text,true,,31817,574,10,10,https://dev.guardianservice.app/api/v1/tokens,930,0,0
1698222271750,1,Get tokens-0,200,OK,View flow 1-14,text,true,,30648,0,10,10,null,0,0,0
